geolocation_city,geolocation_lat,geolocation_lng,count
toledo,-24.71765474896185,-53.74736482608097,1
toledo,-24.716986052896296,-53.722027660059126,1
toledo,-24.746337000000004,-53.74608525,1
toledo,-24.747741017557622,-53.71939118195319,1
toledo,-24.73469223325676,-53.755168691186014,1
toledo,-24.75204887526052,-53.74344731531639,1
toledo,-24.74428777492247,-53.7091588138729,1
tombos,-20.91389022304962,-42.028271406814525,1
tomazina,-23.77780845184873,-49.95926833139779,1
tomazina,-23.78001100816766,-49.95625877012922,1
apiaca,-21.146935430446607,-41.56759267227394,1
apiaca,-21.153673126612745,-41.56627520647723,1
apiaca,-21.153566781277245,-41.56619199046855,1
apiaca,-21.158689063440047,-41.56341124072254,1
apeu,-1.295252999999994,-47.978118,1
aperibé,-21.62480652312167,-42.10392483942479,1
aperibe,-21.626104685625155,-42.10327468677578,1
aperibe,-21.619832076531885,-42.10586625484904,1
aperibe,-21.62352337765929,-42.107747143108966,1
aperibe,-21.62654333404951,-42.11876194967444,1
aperibe,-21.631041466041,-42.1036226672785,1
aperibe,-21.62276595236352,-42.10634449497148,1
toledo,-24.729467608099178,-53.73854562494435,1
torres,-29.35254464021459,-49.74375751246296,1
torres,-29.338177615526035,-49.726810893121865,1
aparecida do taboado,-20.085442850985643,-51.09798617085619,1
aparecida do taboado,-20.075907019101248,-51.099754197904936,1
aparecida do taboado,-20.07742560970111,-51.09846912594583,1
aparecida do taboado,-20.08306331432452,-51.09873245853573,1
aparecida do taboado,-20.08492629457433,-51.100644351117054,1
aparecida do taboado,-20.090039086364342,-51.10238683181876,1
aparecida do rio doce,-18.2991273462298,-51.15150717456799,1
torre de pedra,-23.245534335048955,-48.19498885886232,1
toritama,-8.00567074101093,-36.05892497483058,1
toritama,-8.0020633555182,-36.071527740356224,1
tome-acu,-2.420876152566425,-48.15146284979894,1
tombos,-20.90789509382604,-42.0285375540597,1
tombos,-20.90749498968873,-42.02480314506669,1
tombos,-20.90248264626157,-42.023760312844495,1
torres,-29.335908839965345,-49.72209985687953,1
torres,-29.33843065245316,-49.73063558331343,1
torres,-29.331804955924163,-49.73811531881962,1
torres,-29.33690941506659,-49.725349824213644,1
torres,-29.34026937510108,-49.73318241619493,1
torres,-29.340156539405992,-49.73080652867767,1
torres,-29.346241639083544,-49.73646890978941,1
torres,-29.34479357383893,-49.74206421097147,1
torres,-29.33797829943524,-49.73201639300741,1
torres,-29.349405868458557,-49.73305393474252,1
torres,-29.332505159720103,-49.73709671453926,1
torres,-29.340044446297227,-49.73592183540533,1
torres,-29.335136876165343,-49.74376721061736,1
torres,-29.336626546615808,-49.72520522329656,1
torres,-29.3441100004022,-49.73915233939227,1
torres,-29.39434511107739,-49.77019229894883,1
touros,-5.21173325224742,-35.43815873023932,1
torrinha,-22.428931186007237,-48.16937711425596,1
torrinha,-22.428707702166417,-48.18361313355135,1
torrinha,-22.426441960737986,-48.17105380374336,1
torrinha,-22.423824354723592,-48.17060501741399,1
torrinha,-22.43791756780072,-48.16478420633496,1
torrinha,-22.43384183077352,-48.16367057275889,1
torrinha,-22.43115181394885,-48.17343369544005,1
torres,-29.30763309007098,-49.77413699000949,1
torres,-29.333394834536666,-49.72645736440516,1
torres,-29.439409413939632,-49.80865890270367,1
torres,-29.34873933974121,-49.73414142564479,1
torres,-29.33945848329636,-49.72494882743689,1
torres,-29.338282232943104,-49.73614956300422,1
torres,-29.395988987633668,-49.7681434241586,1
torres,-29.340196101102023,-49.73283431615153,1
trajano de morais,-22.064943011172293,-42.05973824231581,1
trajano de moraes,-22.077876340299596,-42.0700293644721,1
trajano de moraes,-22.06318883904858,-42.060036635678905,1
trajano de moraes,-22.064943011172293,-42.05973824231581,1
trajano de moraes,-22.06333396067366,-42.061559210651616,1
trajano de moraes,-22.066958731874596,-42.06160367004444,1
trajano de moraes,-22.064943743804392,-42.05973777133804,1
trajano de moraes,-22.064740498115576,-42.0658327038318,1
trajano de moraes,-22.06343853456825,-42.05846372021709,1
trairão,-4.70741991469687,-55.98987875971218,1
trairão,-4.697895312187646,-55.99709559882715,1
trairão,-4.698318436097935,-55.99791893881127,1
trairi,-3.274351622243508,-39.26516330513089,1
trairi,-3.220680429635581,-39.268772774308815,1
trairao,-4.703299444793461,-55.99450411519466,1
trairao,-4.697895312187646,-55.99709559882715,1
aparecida de monte alto,-21.26330628655622,-48.47997969087645,1
aparecida de goiânia,-16.76885296438281,-49.3460723181286,1
aparecida de goiânia,-16.789558429109903,-49.22507421612037,1
aparecida de goiânia,-16.75878080120306,-49.2705175459397,1
aparecida de goiânia,-16.81031084130952,-49.32510950198128,1
aparecida de goiânia,-16.754277274281105,-49.271002399443695,1
aparecida de goiânia,-16.782258329975424,-49.27733323958641,1
aparecida de goiânia,-16.763494499999993,-49.34744774999999,1
aparecida de goiânia,-16.77420158423096,-49.29051289430517,1
aparecida de goiânia,-16.78527803904488,-49.21484413177647,1
aparecida de goiânia,-16.817913648734145,-49.23398647919588,1
aparecida de goiânia,-16.759649532295228,-49.22596154517842,1
aparecida de goiânia,-16.765139999999946,-49.34252599999997,1
aparecida de goiânia,-16.800461090166316,-49.35158291126405,1
aparecida de goiânia,-16.839688499999998,-49.21782525000001,1
aparecida de goiânia,-16.746376916952546,-49.21383576063708,1
tramandai,-29.98570953794959,-50.13240361115748,1
tramandai,-30.00175779953248,-50.17340095337452,1
tramandai,-29.993863054879814,-50.14260717072111,1
tramandai,-30.011193,-50.15918250000001,1
tramandai,-30.00610563827085,-50.14361067365704,1
tramandai,-29.98640731570841,-50.13829622643552,1
tramandai,-30.01012706570494,-50.139485879707536,1
tramandai,-29.98858482974033,-50.1403955573032,1
tramandai,-29.99028537617435,-50.14057000160794,1
tramandai,-29.997559879176908,-50.14985691375853,1
tramandai,-29.998345043610986,-50.13886469574066,1
tramandai,-29.98657114880366,-50.138877837289634,1
tramandai,-29.986335458709306,-50.13156799306107,1
tramandai,-30.01085935064121,-50.17312376460721,1
tramandai,-30.056003509788557,-50.15849854435801,1
tramandai,-29.98359028334146,-50.13131751757206,1
aparecida de goiânia,-16.80880904493778,-49.23952511688964,1
aparecida de goiânia,-16.75035724985357,-49.252854926469,1
aparecida de goiânia,-16.823260944189276,-49.24736809575025,1
aparecida de goiânia,-16.756160229276503,-49.33284100110711,1
aparecida de goiânia,-16.756238421337912,-49.24898687624356,1
aparecida de goiânia,-16.73860542851114,-49.270203391194265,1
aparecida de goiânia,-16.755046395156473,-49.27863255645092,1
aparecida de goiânia,-16.734835915982494,-49.236834775109386,1
aparecida de goiânia,-16.78417906148468,-49.22501751689622,1
aparecida de goiânia,-16.74765717992191,-49.20771716368581,1
aparecida de goiânia,-16.75317498347735,-49.28186901738164,1
aparecida de goiânia,-16.737617609911936,-49.22202679224655,1
tramandaí,-29.99786165590354,-50.1490189746,1
tramandaí,-30.0118388494165,-50.1670157625696,1
tramandai,-29.990699792941133,-50.14303257068898,1
tramandai,-30.031357475320736,-50.15396220100529,1
tremembe,-22.99707413778046,-45.54707621124924,1
tremembe,-22.97647866447049,-45.54326374319655,1
tremembe,-22.98444337691825,-45.53872693350072,1
tremembe,-22.974554788998613,-45.54259849831491,1
tremembe,-22.98897750251994,-45.542996803699374,1
tremembe,-22.99675941104508,-45.54472276311384,1
tremembe,-22.961130999163284,-45.54728538995326,1
tremembe,-22.902837133594318,-45.58802903851787,1
travessao,-22.90512801165676,-43.59306156786311,1
trancoso,-16.59589463202838,-39.09926787523416,1
trancoso,-16.50744499999996,-39.41397499999994,1
trancoso,-16.592299999999966,-39.10305999999997,1
aparecida de goiânia,-16.747669264686326,-49.246653491744695,1
aparecida de goiânia,-16.753518127197164,-49.32544730117523,1
aparecida de goiânia,-16.796936999999946,-49.344658999999965,1
aparecida de goiânia,-16.832330095728086,-49.27542866051216,1
tremembé,-22.98610365179728,-45.53868453096672,1
tremembé,-22.990038394939468,-45.5607453413231,1
tremembe,-23.000600532750077,-45.54463591566736,1
tremembe,-22.96705958895492,-45.537718626002665,1
tremembe,-22.96844136663973,-45.54166529877663,1
tremembe,-22.96493939217495,-45.55295528045475,1
tremembe,-22.95975418734491,-45.54109385123204,1
tremembe,-22.97223075437128,-45.54323417485143,1
tremembe,-22.9733617216532,-45.546316197569645,1
tremembe,-22.97579628932441,-45.51305934175697,1
tremembe,-22.956928585999904,-45.54167117413858,1
tremembe,-22.98703885334385,-45.5588520048894,1
tremembe,-22.99551940557396,-45.549156214055735,1
tremembe,-22.96152555191625,-45.53903288667799,1
tremembe,-22.969036204830044,-45.54569525062036,1
tremembe,-22.97407579559993,-45.54467601555788,1
tremembé,-22.96603227921401,-45.53915837454557,1
tremembé,-22.981279300411074,-45.54113501303552,1
tremembé,-22.9932899334674,-45.55653891880597,1
aparecida de goiânia,-16.783272264999937,-49.22672399999993,1
aparecida de goiânia,-16.815642191422757,-49.2895813980122,1
aparecida de goiânia,-16.827522697565698,-49.2935409676136,1
aparecida de goiania,-16.758919587806496,-49.34392849407431,1
aparecida de goiania,-16.73690497683024,-49.24366183719496,1
aparecida de goiania,-16.78558399478749,-49.28122000990377,1
aparecida de goiania,-16.825089088490518,-49.25659028875034,1
aparecida de goiania,-16.768368466235035,-49.25703154237949,1
aparecida de goiania,-16.809291505021275,-49.342285628646806,1
aparecida de goiania,-16.781444920905653,-49.28387881637737,1
aparecida de goiania,-16.819545158453014,-49.30641644963164,1
tremembé,-22.99821398825788,-45.545758329101865,1
tremembé,-22.9733617216532,-45.546316197569645,1
aparecida de goiania,-16.82113132671378,-49.366102328844,1
aparecida de goiania,-16.74669143912209,-49.27766889520988,1
aparecida de goiania,-16.757066999999946,-49.29002449999996,1
aparecida de goiania,-16.768310692156476,-49.33076526816287,1
aparecida de goiania,-16.75878080120306,-49.2705175459397,1
aparecida de goiania,-16.771700528589477,-49.29248676556533,1
aparecida de goiania,-16.753522499999995,-49.279207499999984,1
aparecida de goiania,-16.762105330808946,-49.25668790589477,1
tres barras,-26.108331239343745,-50.31840611943797,1
tres barras,-26.118801790651045,-50.307552586785015,1
tremembé,-22.974350745026936,-45.54457057022402,1
tremembé,-22.983216762224984,-45.540649044989394,1
tremembé,-22.96199398251485,-45.54957287760399,1
tremembé,-22.98702669532708,-45.55885243910429,1
tremembé,-22.976133164843706,-45.54284343501934,1
tremembé,-22.97669284820864,-45.55452623362966,1
tres coracoes,-21.698695874002198,-45.25627715917646,1
tres coracoes,-21.686961040699423,-45.26531886765577,1
tres coracoes,-21.696648949391985,-45.253612025304,1
tres coracoes,-21.701682,-45.26538304307404,1
tres coracoes,-21.672583789917084,-45.27208769038764,1
tres cachoeiras,-29.45887453607286,-49.920145825677736,1
tres cachoeiras,-29.44465670468974,-49.911209336886174,1
tres cachoeiras,-29.45584564112494,-49.92331223396641,1
aparecida de goiania,-16.77196067254009,-49.24371137374554,1
aparecida de goiania,-16.763058107009464,-49.34477752820414,1
aparecida de goiania,-16.764481087612143,-49.346690691479296,1
aparecida de goiania,-16.74815746624794,-49.30049708477228,1
aparecida de goiania,-16.770692999999945,-49.34759299999996,1
aparecida de goiania,-16.823260944189276,-49.24736809575025,1
aparecida de goiania,-16.762727532324067,-49.24871411406944,1
aparecida de goiania,-16.75967218660315,-49.27280400000001,1
tres coracoes,-21.7254809177305,-45.26179128938966,1
tres coracoes,-21.695798557733447,-45.25130646481552,1
tres coracoes,-21.699689703314373,-45.25073507375462,1
tres coracoes,-21.698903984181054,-45.25523274437574,1
tres coracoes,-21.701568123122037,-45.27496931276132,1
tres coracoes,-21.701771350434388,-45.263162421020496,1
tres coracoes,-21.692672989756154,-45.26089822863291,1
tres coracoes,-21.70130409664429,-45.26321974151547,1
tres coracoes,-21.70058105854856,-45.25798386330575,1
tres coracoes,-21.7000872639644,-45.250203545495566,1
tres coracoes,-21.695052767172506,-45.25879255913416,1
tres coracoes,-21.70934867617383,-45.242699205178575,1
tres coracoes,-21.6610384927935,-45.28675646621478,1
tres coracoes,-21.69488066729077,-45.26478344049669,1
tres coracoes,-21.68467047022996,-45.25022721529896,1
tres coracoes,-21.6903873546254,-45.25616417225871,1
tres coracoes,-21.696680508740272,-45.24857271389826,1
tres coracoes,-21.68749621735889,-45.24914437733542,1
tres coracoes,-21.696140999999947,-45.22513849999996,1
tres coracoes,-21.70166148743102,-45.250436996745286,1
tres coracoes,-21.70427674420992,-45.26387673082773,1
tres coracoes,-21.69661886520941,-45.25471455010123,1
tres coracoes,-21.714284076907816,-45.26477776588237,1
tres coracoes,-21.673199241809314,-45.26629973147077,1
tres coracoes,-21.698038031449364,-45.25842629533835,1
tres coracoes,-21.70045326588458,-45.254757810548135,1
tres coracoes,-21.69732236696426,-45.25635247215304,1
tres coracoes,-21.691703393264287,-45.241823858807926,1
tres coracoes,-21.674742957508027,-45.2669439421206,1
tres coracoes,-21.69730363684285,-45.25565462255389,1
tres coracoes,-21.703820120323687,-45.26572060449046,1
tres coracoes,-21.68772591084525,-45.26416337504984,1
tres de maio,-27.77584550136836,-54.23272916240165,1
tres de maio,-27.775684490218985,-54.23683638613934,1
tres de maio,-27.768805638025,-54.23806755824998,1
tres de maio,-27.773201124534868,-54.23791057689319,1
tres de maio,-27.76551674128559,-54.24040280389297,1
tres de maio,-27.78287472981451,-54.24317244861518,1
tres coroas,-29.517551766717656,-50.76750121496338,1
tres coroas,-29.514169648951057,-50.77639454538252,1
tres coroas,-29.51343087695016,-50.78563661448269,1
tres coroas,-29.511249731869395,-50.77141273214533,1
tres coroas,-29.51474341022595,-50.77934231127476,1
tres coroas,-29.51401304843581,-50.77873753881821,1
tres coroas,-29.51296790939097,-50.79187087379293,1
tres coroas,-29.524364000158084,-50.77872917778869,1
tres coroas,-29.52199450277321,-50.7753672145175,1
tres coroas,-29.523516336210147,-50.7785709955425,1
aparecida de goiania,-16.74850613123426,-49.29990543336958,1
aparecida de goiania,-16.783272264999937,-49.22672399999993,1
tres fronteiras,-20.23896623206977,-50.8912279872013,1
tres fronteiras,-20.241383949720586,-50.89348637319373,1
tres fronteiras,-20.2382947439032,-50.888736384657264,1
tres forquilhas,-29.53545958488224,-50.00476528587364,1
tres de maio,-27.77863989367884,-54.23552181591138,1
tres de maio,-27.786245276387746,-54.22791019008642,1
tres de maio,-27.782459932682343,-54.23319493123767,1
tres de maio,-27.78086507913733,-54.23594797761844,1
tres de maio,-27.77398305660316,-54.24213377989499,1
tres de maio,-27.78148588893213,-54.23481840189934,1
tres de maio,-27.762437769826104,-54.24047420095632,1
tres de maio,-27.77921322494949,-54.23959730105435,1
tres de maio,-27.772530985597594,-54.23834790025028,1
tres de maio,-27.781467108354818,-54.231838422779205,1
tres lagoas,-20.78553077527818,-51.697353277878655,1
tres lagoas,-20.804814610345108,-51.69252876288608,1
aparecida de goiania,-16.8233265,-49.29768449999999,1
aparecida de goiania,-16.7637219750584,-49.27961791990276,1
aparecida de goiania,-16.808165999999993,-49.23580724999999,1
aparecida de goiania,-16.76684499999996,-49.32461999999995,1
aparecida de goiania,-16.80153989699994,-49.26202999999998,1
aparecida de goiania,-16.762639999999976,-49.33518743399998,1
aparecida de goiania,-16.763926500000004,-49.32585675,1
aparecida de goiania,-16.770507725350548,-49.27814613770806,1
aparecida de goiania,-16.75317498347735,-49.28186901738164,1
aparecida de goiania,-16.75805777191229,-49.21852051564062,1
aparecida de goiania,-16.821138286402213,-49.24873174900848,1
aparecida de goiania,-16.81139800324487,-49.32528549508967,1
aparecida de goiania,-16.751207799409244,-49.22145676281965,1
aparecida de goiania,-16.741722818372928,-49.262980727176185,1
tres lagoas,-20.78968876458911,-51.70949126445219,1
tres lagoas,-20.773071683946792,-51.7005319119225,1
tres lagoas,-20.808868063026495,-51.694900127693735,1
tres lagoas,-20.77715767432916,-51.71148409447322,1
tres lagoas,-20.79387574510401,-51.70203384572695,1
tres lagoas,-20.794342499999992,-51.70420124999998,1
tres lagoas,-20.78349984198392,-51.70446129187618,1
tres lagoas,-20.801814999999976,-51.69831508999994,1
tres lagoas,-20.09482147183894,-51.09659273946854,1
tres lagoas,-20.79008309578196,-51.70840322478978,1
tres lagoas,-20.80432211354525,-51.67401280111424,1
tres lagoas,-20.785118667334174,-51.706039594189136,1
tres lagoas,-20.783055255474697,-51.70002982335837,1
tres lagoas,-20.786947303426643,-51.66038203608981,1
tres lagoas,-20.77175207800519,-51.72013556238085,1
tres lagoas,-20.77921477417817,-51.71891504457438,1
tres lagoas,-20.8062351982353,-51.69857987058825,1
tres lagoas,-20.76763627992801,-51.70422338150409,1
tres lagoas,-20.7900968001534,-51.66779949616494,1
tres lagoas,-20.807215673534014,-51.71470969081572,1
tres lagoas,-20.77664218485059,-51.72366627380108,1
tres lagoas,-20.78194033048958,-51.69938148002874,1
tres lagoas,-20.79897494481273,-51.72391839848194,1
tres lagoas,-20.801010668308518,-51.70567526876253,1
tres lagoas,-20.811459636416483,-51.68469587464241,1
tres lagoas,-20.790814337009976,-51.70746937712216,1
tres lagoas,-20.799933094450992,-51.71863721492444,1
tres lagoas,-20.803889301948544,-51.69678112739626,1
tres lagoas,-20.79448964069351,-51.67608528759692,1
tres lagoas,-20.77748404306568,-51.72167353210399,1
tres lagoas,-20.793956051290884,-51.72262651992733,1
tres lagoas,-20.77570563790143,-51.68677136522476,1
tres marias,-18.200560115407853,-45.22646657555046,1
tres marias,-18.211864161467023,-45.23589448785423,1
tres marias,-18.197815719575743,-45.2288478771204,1
tres marias,-18.20584495783759,-45.22374478553444,1
tres marias,-18.209842114328644,-45.23842599057313,1
tres marias,-18.20045322881334,-45.225095720754936,1
tres marias,-18.214086713228,-45.22785255307994,1
tres marias,-18.21298564534432,-45.22226875642615,1
tres marias,-18.20935022032054,-45.23411196631377,1
tres marias,-18.21472256411916,-45.22230700073816,1
tres marias,-18.209068379393727,-45.22604141458058,1
tres marias,-18.2518010985176,-45.20156071161468,1
tres marias,-18.213316010350376,-45.220276989649626,1
tres marias,-18.132743999999946,-45.16036549999996,1
tres marias,-18.21126521390983,-45.23772719867604,1
tres lagoas,-20.790714074654773,-51.72845725103242,1
aparecida de goiania,-16.748279999999994,-49.28831999999999,1
aparecida de goiania,-16.79389300942483,-49.18116081662336,1
aparecida de goiania,-16.73933140071101,-49.22234867173652,1
aparecida de goiania,-16.77689418198086,-49.275118908498285,1
tres palmeiras,-27.61847262915522,-52.83961467346885,1
tres palmeiras,-27.611970075490337,-52.841396163235366,1
tres palmeiras,-27.61579669151416,-52.84348589889071,1
tres marias,-18.21899535017942,-45.21794966939017,1
tres marias,-18.198906539360078,-45.234548967060334,1
tres marias,-18.19544151600219,-45.22577155124201,1
tres marias,-18.20556902213041,-45.22425039253599,1
tres marias,-18.207097013996865,-45.225053263328206,1
tres marias,-18.20822652972244,-45.22522680143354,1
tres marias,-18.20475057257492,-45.229636752996434,1
tres marias,-18.206393088248102,-45.22796369781777,1
tres marias,-18.20745036670257,-45.23710333725496,1
tres passos,-27.453211852388343,-53.93770740522615,1
tres passos,-27.45830869352988,-53.93046769621997,1
tres passos,-27.431547492808114,-53.9658042774278,1
tres passos,-27.45466109507337,-53.94245203619126,1
aparecida de goiania,-16.789455000000004,-49.220343,1
aparecida de goiania,-16.776836999999997,-49.24737449999999,1
aparecida de goiania,-16.78527803904488,-49.21484413177647,1
aparecida de goiania,-16.81389834627944,-49.28958780043209,1
aparecida de goiania,-16.737473786226108,-49.252957678004414,1
aparecida de goiania,-16.740845090408136,-49.22085104814032,1
aparecida de goiania,-16.73430905421263,-49.2390469383089,1
aparecida de goiania,-16.752791999999946,-49.22491399999996,1
aparecida de goiania,-16.750045554492207,-49.20682025400521,1
aparecida de goiania,-16.7530455,-49.1998095,1
aparecida de goiania,-16.82837647848848,-49.24710239935741,1
aparecida de goiania,-16.756160229276503,-49.33284100110711,1
tres pontas,-21.369527999999992,-45.51176699999999,1
tres pontas,-21.369998245986388,-45.50650233009808,1
tres pontas,-21.36513410949509,-45.50923057868224,1
tres pontas,-21.370791033272564,-45.52200139939489,1
tres pontas,-21.368488262244124,-45.519782426228666,1
tres pontas,-21.35481335243989,-45.51484345993944,1
tres pontas,-21.377159675002066,-45.51550229801005,1
tres pontas,-21.36677092791917,-45.50346986813024,1
tres pontas,-21.378965645497143,-45.52277612646223,1
tres pontas,-21.36831469281908,-45.51251376785056,1
tres passos,-27.46160531528626,-53.92775726592128,1
tres passos,-27.46167277153315,-53.92764061150476,1
tres passos,-27.450946555170574,-53.9344568855628,1
tres passos,-27.451394914107333,-53.936111378838994,1
tres passos,-27.45508366652808,-53.935535622368064,1
tres passos,-27.45812438742914,-53.94069288584229,1
aparecida de goiania,-16.75502851217259,-49.31085393733089,1
aparecida de goiania,-16.759873965187733,-49.25611314891056,1
aparecida de goiania,-16.780799115785115,-49.22269364766441,1
aparecida de goiania,-16.7587742085716,-49.27140465037765,1
aparecida de goiania,-16.797764920373435,-49.27539158026723,1
aparecida de goiania,-16.796099627405997,-49.34325240081858,1
tres pontas,-21.368211624449327,-45.52010858700666,1
tres pontas,-21.36852914039393,-45.50424992006244,1
tres pontas,-21.369939688903766,-45.51463036077148,1
tres pontas,-21.37514741828714,-45.50803635716069,1
tres pontas,-21.37475622071033,-45.51243656529408,1
tres pontas,-21.382313512810367,-45.520307758089565,1
tres pontas,-21.36801754568628,-45.49952154058803,1
tres pontas,-21.370378338061357,-45.51736334509252,1
tres pontas,-21.37977006234032,-45.51706105956107,1
tres pontas,-21.384905296678216,-45.51065255143336,1
tres rios,-22.11686464747729,-43.209059967659,1
tres rios,-22.115167477689447,-43.208128623945655,1
tres rios,-22.116705311356014,-43.201188350531176,1
tres rios,-22.11257911885138,-43.19436108002339,1
tres rios,-22.114254648090416,-43.20824761712952,1
tres pontas,-21.36766167701865,-45.50784998926207,1
aparecida de goiania,-16.762718999999947,-49.299483499999965,1
aparecida de goiania,-16.82410147998793,-49.27118498263119,1
aparecida de goiania,-16.760918999999944,-49.29578449999997,1
aparecida de goiania,-16.825931999999995,-49.28436707565915,1
aparecida de goiania,-16.767097199299716,-49.343609723954856,1
aparecida de goiania,-16.737074999999994,-49.23185849999999,1
aparecida de goiania,-16.767131583732123,-49.34164881784012,1
aparecida de goiania,-16.831088999999995,-49.27715774999999,1
aparecida de goiania,-16.822759499999997,-49.262690249999984,1
aparecida de goiania,-16.822127999999946,-49.28876449999996,1
tres rios,-22.116909888435696,-43.20371823343778,1
tres rios,-22.119462909796585,-43.212276368761366,1
tres rios,-22.113010972776685,-43.21009089643463,1
tres rios,-22.101913646067736,-43.21196327645994,1
tres rios,-22.109460846496976,-43.1946626376862,1
tres rios,-22.10832435471287,-43.21091189809621,1
tres rios,-22.122790628859207,-43.22129386064008,1
tres rios,-22.114931849301893,-43.20418377871129,1
tres rios,-22.097562376546684,-43.20383628122525,1
tres rios,-22.118374625383705,-43.210483658661296,1
tres rios,-22.11731423023669,-43.204211637229065,1
tres rios,-22.08806930899993,-43.19947999999994,1
tres rios,-22.111611169601435,-43.20932359353826,1
tres rios,-22.109845059532194,-43.19336909996332,1
tres rios,-22.117472826396863,-43.21121586092153,1
tres rios,-22.117108773885008,-43.20651896367812,1
treze tilias,-26.999518100832734,-51.40898267153747,1
treze tilias,-27.00303169903752,-51.41308754029957,1
treze tilias,-26.99982141371034,-51.413346657069376,1
treze tilias,-26.99761721676522,-51.40942667882665,1
treze de maio,-28.556377569143677,-49.14506710677053,1
tres rios,-22.121309769889574,-43.22428742329652,1
tres rios,-22.11802537452128,-43.20862998606579,1
tres rios,-22.13028036771843,-43.173323590621216,1
tres rios,-22.12363308757301,-43.15623320989713,1
tres rios,-22.11487420388484,-43.21617316999878,1
tres rios,-22.117288465380632,-43.21376480552371,1
tres rios,-22.12231481199126,-43.21054804613006,1
tres rios,-22.115974307446837,-43.208899456798775,1
tres rios,-22.115631077711047,-43.20897100327176,1
tres rios,-22.107672464408644,-43.21019271117364,1
tres rios,-22.118016889090423,-43.21487570811494,1
aparecida de goiania,-16.75802064357893,-49.215136703352215,1
aparecida de goiania,-16.782728672002357,-49.27692852181039,1
trindade,-16.646628716041484,-49.44947644443733,1
trindade,-16.655378867142574,-49.48987220385121,1
trindade,-16.649181360962345,-49.49904732108498,1
trindade,-7.756950631526346,-40.26990534993815,1
trindade,-16.65823922467005,-49.49154879473163,1
trindade,-16.644082500000003,-49.388906249999984,1
trindade,-16.634285237373376,-49.38770019811704,1
trindade,-16.64022569950063,-49.49523903622303,1
trindade,-16.647378079594368,-49.48719144967784,1
trindade,-16.655934762569995,-49.49040567057097,1
treze tilias,-26.999763262944526,-51.41844705297615,1
treze tilias,-26.99784116139999,-51.409139124236646,1
treze tilias,-27.00824469336,-51.41742334668,1
treze tilias,-26.99766,-51.40635075000001,1
trindade,-16.657644751958486,-49.50337977842469,1
trindade,-16.65050942388594,-49.498536241965816,1
aparecida de goiania,-16.781006999999946,-49.27188499999996,1
aparecida de goiania,-16.743790488658295,-49.21898583129085,1
aparecida de goiania,-16.826233353386804,-49.27940732932262,1
aparecida de goiania,-16.757381079477163,-49.280158369730174,1
aparecida de goiania,-16.833438,-49.25094393113413,1
aparecida de goiania,-16.75989765880399,-49.25082386870691,1
aparecida de goiania,-16.819607999999945,-49.31279899999996,1
aparecida de goiania,-16.818399000000003,-49.26592574999998,1
aparecida de goiania,-16.78417906148468,-49.22501751689622,1
aparecida de goiania,-16.76668457040323,-49.344119479408704,1
aparecida de goiania,-16.8433669757645,-49.23727566482552,1
aparecida de goiania,-16.735644631022264,-49.23634774581024,1
aparecida de goiania,-16.738273847623766,-49.26186316774866,1
aparecida de goiania,-16.830669353545566,-49.22039993086212,1
triunfo,-7.836651000000003,-38.10775275,1
triunfo,-7.83929775517332,-38.09900118539629,1
triunfo,-7.830178481047268,-38.10474229467637,1
triunfo,-29.937097513257797,-51.703328060336325,1
triunfo,-7.8400066545514,-38.09460513343683,1
triunfo,-7.830464677623264,-38.10444879871772,1
triunfo,-29.94422366292092,-51.71650587027656,1
triunfo,-7.837449887878945,-38.09357756818168,1
trindade do sul,-27.52498967299557,-52.90041347759278,1
trindade,-16.63299,-49.40597244942308,1
trindade,-7.765049801832076,-40.264807810158565,1
trindade,-7.759115403328862,-40.27153098318761,1
trindade,-16.63553716540847,-49.504448990936986,1
trindade,-16.6751145,-49.4837865,1
trindade,-7.75698276658806,-40.266803577823296,1
trindade,-16.653726451627318,-49.486973920185,1
três corações,-21.698731694535223,-45.25854325303882,1
três cachoeiras,-29.45482593752537,-49.924192223916485,1
três cachoeiras,-29.453612343451788,-49.92016911227456,1
três cachoeiras,-29.450754679883755,-49.916855771064725,1
três cachoeiras,-29.455402096229797,-49.9238276835602,1
três barras,-26.109575973351667,-50.30503036412088,1
trombudo central,-27.305921999999946,-49.81503949999996,1
trombudo central,-27.310221266322408,-49.79054828225984,1
trombudo central,-27.300525017389525,-49.79018454969234,1
trombas,-13.50599490898885,-48.73571059191766,1
trombas,-13.512979254632349,-48.74386808313619,1
trizidela do vale,-4.56647301107479,-44.615534889917,1
triunfo potiguar,-5.8643003552483295,-37.18792639106786,1
triunfo,-29.941962963077447,-51.7188115813667,1
triunfo,-7.836769955661042,-38.10612947070469,1
triunfo,-29.941013648142448,-51.71972864884952,1
três de maio,-27.7769018136122,-54.225032407998384,1
três de maio,-27.78657194548312,-54.22768112293958,1
três de maio,-27.774802853335963,-54.23220493025092,1
três de maio,-27.78198196038621,-54.22365156151803,1
três de maio,-27.772708809569355,-54.23589933698606,1
três coroas,-29.51458326175865,-50.77818219573588,1
três coroas,-29.5193283862292,-50.776934946650975,1
três coroas,-29.52199450277321,-50.7753672145175,1
três coroas,-29.51382394549418,-50.78179156452075,1
três coroas,-29.51165384297141,-50.76927218639072,1
três coroas,-29.52846468493248,-50.7848977561644,1
três coroas,-29.511249731869395,-50.77141273214533,1
