review_id                         review_comment_title        review_comment_message                                                                                                                                                                                              
b8aede0025092b06cb9de77a12f24c36  Sem problemas               Sem problemas com a entrega e com a compatibilidade do produto. Em relação ao uso o controle não possui teclas ao apertar ?macias? como um original.                                                                    1
b8bd4641dc64ea1a28999974f92e3f1a  Golden Waffle 3 / Pedido:   Comprei lente acuvue oasis + 6,00 e entregaram -6,00 (miopia)\r\nNo site esta 8,00 que é o mesmo que +6,00 (positivo), se tivesse o sinal negativo não teria comprado.\r\nAgora preciso devolver para troca             1
b8c4598bf1c247bfbc111e814bd85e1a  Recomendo                   Recomendo a loja.\r\nProduto entregue antes do prazo.                                                                                                                                                                   1
b8c630400c3cd565b833cb96c6b12a03  Otimo                       Conforme combinado e sem estresse\r\n                                                                                                                                                                                   1
b8c9e3f4cfde65c08ae97318037136d5  Porta Retratos              Ótimo produto!!! Chegou muito antes da data prevista!!!                                                                                                                                                                 1
b8e6a264fc988052906a5b821c233996  Ameii                       Entregue antes do prazo eu amei                                                                                                                                                                                         1
b8e7c9c38c0c7e12c667d338ed030647  Entrega não realizada       Comprei três unidades do extensor VGA e só me foi entregue uma. Não recebo resposta dos meus questionamentos e não recebi a nota fiscal                                                                                 1
b8f39c46b0b2a5019d439c5bce63b5b8  8                           Esse produto veio certo ,mas já fiz compra anterior que tive que cancelar o pedido pois já estava com atraso de um mês na entrega.\r\n                                                                                  1
b8f705cd056211888cffa41a2122fb2e  Muito bom                   A loja está de parabéns junto ao correio, produto muito bom                                                                                                                                                             1
b8f7260f5e2209520d84434b362d0dff  Otimo produto               A cabana é bem ventilada, muito facil de nontar e linda recomendo com certeza.                                                                                                                                          1
b8f76f8cbee7db104be625c62767486d  problema                    porém não funcionou, quando ligou na tomada esquentou e não funcionou mais.                                                                                                                                             1
b900eff862bceda5f1cc56234775a607  Excelente                   Entregue antes do prazo, amei o produto!                                                                                                                                                                                1
b9019922f0d30bb0d9dfe588cad9f0b0  recomendo                   produto entregue dentro do prazo e em perfeitas condições.Nota 1000                                                                                                                                                     1
b90ac8dc8c3e9dacd639bf47f0e62830  0                           Como o prazo de entrega é até 29/08/18 e ainda não chegou, não tenho como avaliar.                                                                                                                                      1
b9116d4a2d3e2ca61bb28a5bb53bc4ed  Adorei                      Adorei o sling. Produto ótimo.                                                                                                                                                                                          1
b91a0192174164e92abbfeed0f15108c  Farol de milha              O farol estava como preto e veio cromado.                                                                                                                                                                               1
b91a41214fa146ee5c15362f8d39c5fd  recomendo                   produto foi entregue dentro do prazo                                                                                                                                                                                    1
b91ec4b047be78b2822cf8aaf61bf024  muito demorado              Provavelmente evitarei comprar novamente, pois a demora na entrega é muito grande.                                                                                                                                      1
b91fe902fc1cff5ead26ff0ff79c1490  Recomendo muito!            Recebi no prazo....................recomendo a loja...................preço bom.......................entregou no prazo, só que o prazo era muito grande..................mas valeu pelo preço..........                1
b921257d8efc05b20448db875265ebd0  Nao recebi                  muita demora comprei a fruteira e maos de um mes pra entrega insatisfeira . Meu pinceis comprei estava na data pra entrega e nao entregaram passou a data e ate agora nada                                              1
b921902036a309589df1170f8d698180  excelente!!!                Muito bom... vamos ver o finalmente deste produto.                                                                                                                                                                      1
b9244bbb6cb2370fc25b0997e85d6a7d  não recebi                  Ainda não recebi                                                                                                                                                                                                        1
b92a315c46b65207f0755d75cfea5305  otimo resultado             a capa muito boa mas a pelicula horrivel                                                                                                                                                                                1
b9321d1c3c2718f1242b5b73ac4be378  Produto Péssimo             Não condiz com a foto, não veio com as 4 pilhas conforme o anúncio e simplesmente não funcionou em nenhuma das 3 televisões Smart que eu tenho da Marca Samsung.\r\nMuito descaso com consumidor!!!                     1
b9370b76459f77bde2b75e8bbdf3f99f  PODEM COMPRAR!              ERA PRA CHEGAR DIA 05/07, CHEGOU DIA 01/07, DOMINGO.                                                                                                                                                                    1
b9441e2aba4c3fcdf0cd441e6b06df4f  entrega boa -               Produto de baixa qualidade.\r\nSe dependesse de mim, esse produto sairia da grade de ofertas                                                                                                                            1
b945441df292c990b716eca074a369a9  Ótimo!                      Produto bem e rapidez na entrega!!                                                                                                                                                                                      1
b958ab6543657364ba6e7485989a8d7b  Produto não chegou          Ainda não recebi chegou. Ultimamente os correios estão atrasando muito                                                                                                                                                  1
b9614a882b978cd0fccb5f3cfd9acdf2  Tapete                      10                                                                                                                                                                                                                      1
b96bc61fa351f94b54af9507e8ce9afa  Muito bom                   Amei comprar aqui adorei os produtos que eu comprei e a entrega super rapida                                                                                                                                            1
b9787ea6385fee0d5336537995f0cb22  Bom                         A estampa é muito linda, a caminha para o cachorrinho também. O tecido poderia ser um pouquinho melhor. Mas, estou satisfeita.                                                                                          1
b97e726c8eccd2f164d1208809d8780c  Ótimo produto               Ajudo bastante no meu dia a dia.                                                                                                                                                                                        1
b983079b8107c89a10f9a7c373d24c73  Òtimo                       Sempre compro nas lannister e não tenho nada a reclamar,tudo perfeito.                                                                                                                                                  1
b9889bb0b4f800aea133350eb17442e0  SATISFAÇÃO                  O produto é bom mas não deu certo com o espaço que desejo iluminar.                                                                                                                                                     1
b98b5439161b0cb2c4b70928380064cd  demoro, esta aida na estr   demora, paguei um absurdo no frete ainda não chego, eu reclamei para correio para a lojas amiricanas, o correio falo q não pode faser bada q eu tenho q esperar, ja passo do prazo de entrega                           1
b98b5adfea4acc3dc7a40b7cf6ad3c1a  10                          nota 10                                                                                                                                                                                                                 1
b98bf6733fcf3d7f4b324616782bd70c  Lindo                       Amei                                                                                                                                                                                                                    1
b98cc38aa8a8eadaa2e12c793ab79b11  Vendedor nota 10            Super recomendo o vendedor, o produto chegou em 4 dias após o reconhecimento do pagamento. Produto igual ao descrito.                                                                                                   1
b98d0258661cd93127a3ee80dec5f68f  Rápido.                     Correto e rápido!                                                                                                                                                                                                       1
b98ea20ee31aa81c336c4e25d8a1e78b  Recebi somente 1 de 4       Fiz o pedido de 4 unidades deste produto (Mochila de camping 60L da marca denlex) mas só recebi 1                                                                                                                       1
b99156786c82f695cbd36bed7ada6110  Muito bom                   Boa qualidade                                                                                                                                                                                                           1
b99699b6116aad6a25582b0d27124e33  Excelente                   Somente o Frete que acho ainda muito caro                                                                                                                                                                               1
b997f2bb935f4bda7c9255e3d8dc1125  Formidável                  Até o momento tudo formidável                                                                                                                                                                                           1
b99b57b577f93687ae73c464a3edc778  Ótima                       A jarra é maravilhosa e faz exatamente o que se é esperado.                                                                                                                                                             1
b9ab2727d6f716233dc0c4075ca4ea10  Ok                          Ok conforme anunciado                                                                                                                                                                                                   1
b9b2c0a7ee49e19f70a99e3477c2bcdf  recomendo, muito bom        Foi facil fazer a compra e muito bom a entrega.                                                                                                                                                                         1
b9ba64eb1f226e7d7417f0d23faa722b  Produto não entregue        Meu produto não foi entregue e está constatado como entregue...\r\n                                                                                                                                                     1
b9c2a2916d5fddd1b35452756853a649  otimo                       fiquei muito satisfeito pois comprei uma capa para o celular e eles enviaram ainda uma pelicula, achei muito boa a ideia.                                                                                               1
b9cbb3007d5a5bf664da42487a4b9532  Muito bom                   Muito bonito e rápido, recomendo                                                                                                                                                                                        1
b9cd6f77c80fa076c3df13644348e5d0  Entrega rápida              Tudo correu bem. Entretanto, a pessoa que fez a embalagem poderia ter não passado fita adesiva por cima da Nota Fiscal. Por causa disto, eu não tenho a NF, pois foi toda rasgada. No resto, tudo ok.                   1
b9d0df66fa33205ac38c587fc1a10b82  Otima                       Parabens                                                                                                                                                                                                                1
b9dc694d7b6b79b8e3a4b130984d96eb  recomendo                   entregue no prazo                                                                                                                                                                                                       1
b9de875196e8d04b7195e85cbedeec9b  Excelente                   Muito doa e rápida na entrega eu recomendo há todos                                                                                                                                                                     1
b9e471fb0fa1457cb85130defc653cd8  Película de vidro substit   Na primeira entrega a película de vidro veio trincada, após contato telefônico com o fornecedor encaminhei um e-mail com a imagem do produto e a Nota Fiscal, o produto foi entregue sem defeitos após 4                1
b9e63bee318128950eb50d7b82b8e76d  Excelente                   Muito lindo e combina perfeito com meu sofá,Adorei,eu recomendo esse produto porque a calidade é perfeita e ademais e muito bonito,com combinações de cores muito lindas,fico lindo em mi sala,eu amei..                1
b9e87cf846d1011a5f55ed70a1d8835a  NÃO RECOMENDO               ATÉ AGORA O PRODUTO NÃO CHEGOU                                                                                                                                                                                          1
b9e9142ded6c8cf6f518d637333a7910  Recomendo                   Chegou certo.                                                                                                                                                                                                           1
b9e9da9db59e7ac5ce367aa0f185d52b  Muito satisfeita            Chegou bem antes do prazo é impecável, embalagem bem feita, pois contém vidro. Nenhum amassai nem arranhão!! \r\nMuito obrigada, lannister!!                                                                            1
b9fe388b8883fcff4f70fc436a4bef5e  Muito bem                   excelente                                                                                                                                                                                                               1
ba07eab74526ef8194167ce8a291b278  Ótimo                       Super recomendo, amei...                                                                                                                                                                                                1
ba111b6b5d6264a80e54cd109c98398c  ruim                        comprei tres rolos de papel de parede ,recebi somente 1 naoestou conseguindo entrar em contato                                                                                                                          1
ba19ea68b44046415bb9171cb777c5bc  Muito bom!                  Produto muito excelente!! Entrega antes do prazo! Tudo dentro do combinado.                                                                                                                                             1
ba1d2fb702c3ebfe910fcd5a70b64806  Cor incorreta               Quantidade minima                                                                                                                                                                                                       1
ba20d4fb1434fdbd4aa40aa39a1acc7c  Otima                       continuarei comprando                                                                                                                                                                                                   1
ba2cd8c6284ac136bd692a18dbc81c14  Remessa com valor alto      comprei 5 unidades de um mesmo utem e me foi cobrado 5 fretes. Terrivel                                                                                                                                                 1
ba332edb34556eda09a4c785eeb5abb3  Péssimo cartão de visita!   Comprei esse produto para meu filho; como toda criança, ficou ansioso com a chegada na data prevista; ele ficou muito frustrado quando isso não aconteceu e eu estou constrangido com a situação.                       1
ba46f8bea5808c800ef788f2837423da  Não recebi o produto        Nada de produto!!                                                                                                                                                                                                       1
ba47b17fc0f29051db41fbdf12034e21  Recomendo                   Confiança e Segurança nas compras, produtos entregues antes do prazo, estão sempre bem embalados.                                                                                                                       1
ba4958b7bc4b5a45cbf56a3d40a4ca5c  Faca                        Ótimo produto e chegou em pouco tempo                                                                                                                                                                                   1
ba49cde9c4022c85fc1a48de0a3eb441  otimo                       muito bom                                                                                                                                                                                                               1
ba4c4b0d650898b0f4b7a38d5cb26e4f  Super recomendo             Muito Bom!                                                                                                                                                                                                              1
ba4c8e4f655a804a0d2f05866e4fb063  excelente                   continue assim, o prazo superou as expectativas                                                                                                                                                                         1
ba4cdba8c204dbe17f932386f772e681  Bom                         O produto é bom, só pecou pq na descrição não falava dessa parte plástica que tem nele, no mais foi bom o custo benefício                                                                                               1
ba522a6a9983d09b38a5358c4d8ef3d6  Produto site é um           Produto anunciado era um e chegou outro, na verdade tem dois tipos de foto do produto, achava que era a primeira foto e, não veio manual do produto.                                                                    1
ba5716028a59719c4507b8a3c8a697de  Maravilhosa a qualidade     Muito boa a cadeira, ótima qualidade,e clara a explicação pra montagem.\r\n                                                                                                                                             1
ba5a0086d5faf29f1518b0a13ce0ea33  Excelente                   Loja entregou o produto antes do prazo, recomendo                                                                                                                                                                       1
ba5aca1bbbd672c6349db1029638952b  Regular                     Queria meu pedido conforme ilustrado na figura para mim viria a torneira elétrica conforme a ilustração......\r\n                                                                                                       1
ba5c756c2d4d0d636ac63de5cedb771d  Muita demora                O prazo de entrega foi longo demais                                                                                                                                                                                     1
ba5d32db98e447802513ec268c0d1b9c  BOM                         PRODUTO PARECE QUE JA FOI UTILIZADO FEIO TUDO SUJO E RISCADO                                                                                                                                                            1
ba5ec540071ec7c8599937613b1029d6  Demora                      Ja se passaram 9 dias do combinado, entao terei que da essa nota!                                                                                                                                                       1
ba6199a469334ebde6c1e4c437a39802  Recomendo                   Entrega no prazo combinado.                                                                                                                                                                                             1
ba69f69a15cb6150534acdffbcb4e731  Produto veio com defeito    O produto veio com defeito. Solicitei a entrega e não obtive nenhuma resposta.\r\nHorrível                                                                                                                              1
ba6cc6a14a335ce0396c6566c3475e67  Nota 10                     Meu produto foi entregue antes do prazo estipulado, chegou em perfeito estado, bem embalado, estou bem satisfeita, recomendo!!                                                                                          1
ba6e4118e66a1d5cac5b491e234063ab  Loja confiavel              Entrega rápida e acertada.\r\n                                                                                                                                                                                          1
ba6f63b982f013fca4db77476d7b05c0  Muito legal                 Meu pequeno amou ! Rendeu horas de brincadeiras a procura de fósseis                                                                                                                                                    1
ba8b29271ef4b992ad468cc69cce3723  Mesmo site com 02 FRETES!   É preciso que ao final da Compra, junte os produtos e cobre apenas 01 frete. Paguei 02 fretes de 02 produtos (Tintas EPSON)                                                                                             1
ba8f6199fdfcfd44582481b60ce3ca4c  SUPER RECOMENDO             PRODUTO VEM EM PERFEITO ESTADO, PRAZO CERTO, COMO EU QUERIA.                                                                                                                                                            1
ba997409a24a5b6a4310dc0aa6f87af5  nao recebi este produto     serviço ruim                                                                                                                                                                                                            1
ba99c73cdfb4cac0b65aecc0d94787bb  Negativa                    Não recebi o produto e nem satisfação                                                                                                                                                                                   1
ba9f93c820bc0011ec9815bc7249bf0c  kit capa + película J5      Loja comprometida, postou rápido, respondeu todos os questionamentos eu recomendo, produto de qualidade.                                                                                                                1
baa8af734c6697da603a46bfca766829  Recomendo                   Produto entregue no prazo em perfeito estado.                                                                                                                                                                           1
baaad7c0873f7a30c4dddb6e9d9737e6  Falta de um produto         Boa noite, conforme informei anteriormente, a espátula inox nao foi entregue, gostaria de saber sobre.? Grato Jean                                                                                                      1
bab7153b147a35290bf096f5a67567df  Refletor                    Excelente!                                                                                                                                                                                                              1
bab8351ba3ac054bd88e8269f5be4cc0  ainda não montei            Parece estar tudo ok, chegou dentro do prazo.                                                                                                                                                                           1
bab919772a70c09a968e86ead418cc5e  Excelente!!!                Seriedade e eficiência!!                                                                                                                                                                                                1
bab9e9215e623aab04debea95ea15c19  Ótimo                       Produto entregue antes do prazo.                                                                                                                                                                                        1
bacf1c70ccb3d403fe6759179502fb69  Serviço de amador           O produto foi entregue sem estar na embalagem adequada, o que danificou o produto.                                                                                                                                      1
bad6b5b1211c70c2f11f244202c36a55  Muito bom!                   Recebi o pedido corretamente em menos prazo que o previsto e mais barato que no fornecedor do produto. Recomendo!                                                                                                      1
bade089c16dddbb1ca1bde11b7957d04  Recomendo                   Produto muito bom, em conformidade com minha expectativa.                                                                                                                                                               1
bae18334acbe1aefb398205a77653b95  Ótimo                       Produto entregue no prazo, qualidade muito boa, bem acondicionado e embalado.                                                                                                                                           1
bae2f96456e8a35dc36bd4ef23fc5fa4  Cadê meu produto?????????   Quero saber quando receberei o produto comprado? Da última vez que olhei nos Correios, ele tinha sido enviado para a região Sul, sendo que eu moro em Salvador!                                                         1
bae91f36949926b4ca868fbd1438c208  Loja recomendável           Geralmente uma boa loja, mas ainda estou aguardando o produto para melhor avaliar.                                                                                                                                      1
bae956748e8933913572b9819cdc5f9f  dez                         Ótima                                                                                                                                                                                                                   1
baf602093b35915de7d864b6bd5788fb  Não chegou                  Não recebi meu produto até então                                                                                                                                                                                        1
bb1f7bf4013b353edba78486f176143c  Recomendo                   Só não coerente o valor do frete.                                                                                                                                                                                       1
bb2350d26bb7f771c840fb8918ec877c  Recomendo                   Entrega rápida , chegou com tudo certo                                                                                                                                                                                  1
bb25bfa4fb74be2ed7c1525db49394df  RECOMENDO                   A colcha é muito bonita e destaca bem na cama.                                                                                                                                                                          1
bb26ba159af4f8531be0a14c34f866cf  100%                        Bom                                                                                                                                                                                                                     1
bb385b4d4354e99e5a590265614512e4  Regular                     a caixa veio danificada e com aspecto de velha.                                                                                                                                                                         1
bb386d014587878d25a4d151d233865e  produto suspeito            A IMPRESSORA DETECTOU QUE UM DOS CARTUCHOS NÃO É ORIGINAL, O PRETO                                                                                                                                                      1
bb39ab3b68b2e1d2e2c3049811b04e85  Bom                         Bom                                                                                                                                                                                                                     1
bb3dfa71aa291ae1fb76b6401b0cfd02  Recomendo                   Meu filho adorou.                                                                                                                                                                                                       1
bb4153315c73257541fea6a0bd1cdeb9  Super recomendo             O produto chegou antes do prazo colocado no sistema e em ótimas condições!                                                                                                                                              1
bb4882bd27f324fe4db57b33f52a4762  Responsabilidade            Entrega no prazo e qualidade do produto ofertado.                                                                                                                                                                       1
bb4adccbf5dec1dc01a9fadb2fe3a6bf  super recomendo             produto otimo                                                                                                                                                                                                           1
bb60ab3cfc75a214bde519e7933f0d68  Produto Diferente           Foi enviado produto Diferente daquele do anúncio. Solicitei devolver o produto e receber o valor pago, porém ainda não tive resposta. Espero resolver este desagradável problema de forma consensual.                   1
bb6b495b3eff5caf949e74f334487cae  Não recebi o produto        Não recebi o produto ainda                                                                                                                                                                                              1
bb7ad911f1ded2bd11a6f4ad229cfe98  10                          Entraga rápida. Gostei de ter comprado pelo site de vocês                                                                                                                                                               1
bb7c4b9e5a53fa5a1f40c1b1923401e4  Otimo                       Produto bom lindo chegou em um dia depois da compra.\r\n                                                                                                                                                                1
bb8aed34f21cdb2cb8c043e61f4080ef  recomendo                   produto bom, apesar de sr 80 agodão e 20 poliester, mas fica lindo na cama recomendo.                                                                                                                                   1
bb971489c99421f007fcae163a4e719d  Excelente                   Adoro comprar na loja ou site chega td super rápido e direitinho                                                                                                                                                        1
bb9bcc396c40753cfa347ea5d118afee  Muito bom                   O produto chegou antes do prazo, porém veio bem sujo e manchado.                                                                                                                                                        1
bbb6700e72f3fe2a029e9da84824ee4b  otimo                       produto entregue bem antes do prazo                                                                                                                                                                                     1
bbdf4b38a60dca20150293ed2162288d  Recomendo                   Entrega rápida e com qualidade                                                                                                                                                                                          1
bbe4a074e2d5c4afc26691a4245d0104  bom                         o produto confere com todas as descrições ...meu filho amou....                                                                                                                                                         1
bbe7c6000965c0d7b0a0fbd9c9fa7b24  excelente                   nota 1000 , Gostei muito do produto , material de qualidade e bonito design \r\nsem contar com a pontualidade na entrega \r\nobs: chegou bem antes da estimativa data \r\nSuper recomendo                               1
bbec04351dc2f8dd554f5e5ef1c742ba  otimo                       Recebi o produto dentro do que foi combinado.                                                                                                                                                                           1
bbfc803c5e92326b23edbe6068410c93  Recomendo                   Tudo tranquilo recebi o produto rápido e tudo em perfeito estado recomendo a todos                                                                                                                                      1
bc009efb69f9f9262ef5bc3fa19b7799  recomendo                   ótimo                                                                                                                                                                                                                   1
bc01fbafce1523f505e6d349f123c41b  Satisfação da compra        Produto chegou em ordem, vendedor cumpriu o anúncio. Muito agradecido                                                                                                                                                   1
bc080a94dc0a4d634221cad96798ac76  Produto entregue no prazo   Produto foi entregue muito rápido, estou satisfeito                                                                                                                                                                     1
bc0e2606327be27563a0f2d91d8f88c5  Excelente produto           Produto maravilhoso e foi entregue antes da data prevista                                                                                                                                                               1
bc0f603d79a9fc5a6c2c8c426ec2c4a6  Produto Incompleto          Infelizmente, a embalagem do produto chegou violada. Estou aguardando reembolso ou envio do restante do produto adquirido.                                                                                              1
bc10e549aa6705c60e556b54a7562013  Bom                         O produto foi entregue e com brinde! Obrigado!                                                                                                                                                                          1
bc1675dfbea39f19fb46b9debe26df92  Cautela                     Não é possível falar com a loja para tirar dúvidas sobre o produto.                                                                                                                                                     1
bc21c710c4a13549093961445df5b3ba  Não posso recomendar aind   O Produto veio com defeito.                                                                                                                                                                                             1
bc2cae2003a12e12e602602d44537da0  Muito bom                   Muito bom obrigado e bom de mais                                                                                                                                                                                        1
bc304c258b5a10068d4e34a5fb355748  Lindo! Amei!                Do jeito que eu queria.                                                                                                                                                                                                 1
bc3343847caad098aa1bd65c47fbdd7f  Produto divergente          Comprei por um capacete no tamanho G, claramente especificado no anúncio. No entanto me enviaram o tamanho M, sem ao menos ser questionado se atenderia às minhas necessidades.                                         1
bc38eb8e0730c3b9c648e97c5b5ae4c8  Super Recomendado           O produto veio bem rápido e em ótimas condições. Compararia novamente e recomendo.\r\nAbs.,                                                                                                                             1
bc4200ea45f2647efd34a24c165bb38f  Tive que ir buscar          A transportadora informou que eu estava ausente em casa, sendo que passo o dia todo em casa não teve nem opção de ligar para reclamar ..                                                                                1
bc44370908703fce45ef742eac65b352  Produto ótimo!              Super satisfeita com a compra.                                                                                                                                                                                          1
bc462fa81c4a6cdf26c36ec388874f48  Entrega não efetuada        A greve dos caminhoneiros afetou diretamente o serviço de entregas de encomendas, mas estou no aguardo.                                                                                                                 1
bc6e79aec9867e89ec8c4cb859b52c83  Super recomendado.          Excelente, do pedido até a entrega. Parabéns.                                                                                                                                                                           1
bc70ffd3352c5c31ae8c07a12c49e9d5  Não recebe minha encomend   Ainda vou vê se chega a tempo marcado\r\nAguardando minha encomenda                                                                                                                                                     1
bc7d7e8e606c43335cb2916a336307fe  Entrega rápida              Lindo... amei\r\nPreço super Bom!!!                                                                                                                                                                                     1
bc92ed3d84d82719069e8ab1e9e2e38f  FRETE EM DOBRO- ABUSO       GOSTARIA DE FAZER UMA RECLAMAÇÃO:\r\nO CLIENTE COMPROU O MESMO PRODUTO, MAS COMPROU 2 (DUAS UNIDADES).\r\nO CORRETO É COLOCAR OS DOIS PRODUTOS EM UMA EMBALAGEM SÓ E COBRAR SOMENTE UM VALOR DE FRETE.\r\n              1
bc9873bc1e70f97974b02333648fad87  Ótima Parceira!             Boa parceira, meu produto chegou antes do prazo.                                                                                                                                                                        1
bc99e8911baf06b4d1d126d9f23baeb3  Atraso na entrega           Quero saber porque tanto atraso na minha encomenda, porque deram previsão de entrega para o dia 23/4 até hoje nada                                                                                                      1
bc9b3289b5b11c1e858b143220f519cc  não recomendo               recebi os dois de cor errados, já enviei de volta há uma semana, e não tive mais notícias.                                                                                                                              1
bcab607c602aa2ebf22f6889eb896823  super recomendo             Fiquei muito satisfeita com o produto,fiz um pedido especial para entrega ,e eles acolheram este pedido,que pra mim fez toda a diferença.Muito feliz obrigada nota 10.                                                  1
bcb72c350b76b7ebbc087aaa868ec9fc  Ótimo                       Ótimo produto.\r\n\r\n\r\n\r\n                                                                                                                                                                                          1
bcbaf47417d614f8c7af9799a3737529  ....                        Comprei o matizador e quando chegou era de outra marca... só acho que deveriam mandar o que realmente o cliente comprou....                                                                                             1
bcbf6d6aa71dee14608994e468c2b900  super recomendo             adorei o produto, a cortina é lindíssima, vocês estão de parabéns, chegou antes do prazo, serviço excelente.                                                                                                            1
bcc495c8a87c63a7372b0b0d188f3c2c  Ótimo                       Chegou antes do previsto.                                                                                                                                                                                               1
bcc69e9846326d74c92115d0851be33b  Produto faltando            Boa tarde !\r\nComprei tres produtos so chegou dois, por isso nao tem como eu responder que meu produto chegou. Por favor resolvam isso.                                                                                1
bcc7b2414411d0f4a3bb8ff034ba5a33  Geral                       Excelente.gosto muito de comprar na lannister.sempre dentro do prazo..                                                                                                                                                  1
bcd218f49cdc7d2bf2b82c1b1832b16b  Recomendo                   Produto de boa qualidade e a loja entrega até antes do prazo.\r\n                                                                                                                                                       1
bcde24d172b345f4fa4221a36eedf669  Produto não entregue        Não chegou o produto poderiam enviar algum e-mail explicando                                                                                                                                                            1
bce046500b544094120494097078ff26  RECOMENDO                   Maravilhoso!                                                                                                                                                                                                            1
